,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2813,NCD55,OUT045,671.8069981910207
2814,FDY43,OUT013,2747.586954421372
2815,NCU05,OUT017,1333.063137677479
2816,FDF10,OUT035,2741.0173322868613
2817,FDR39,OUT018,2706.8328234167443
2818,FDG40,OUT013,576.0822722903781
2819,FDZ28,OUT019,270.54109440969273
2820,FDE02,OUT045,1573.6289687308326
2821,FDU60,OUT049,2907.7419866254377
2822,FDM21,OUT013,3831.9262193023997
2823,FDV52,OUT019,265.8766574341312
2824,NCW06,OUT013,3146.443213751459
2825,FDX36,OUT035,3778.6980133206666
2826,FDT35,OUT027,4065.0391622008774
2827,NCL19,OUT010,301.8909047404921
2828,NCD31,OUT046,2754.687106909831
2829,FDE53,OUT019,266.23936227944597
2830,FDW58,OUT019,252.46402964079064
2831,DRF48,OUT046,3035.966353336368
2832,FDW57,OUT035,2772.442834258957
2833,DRH13,OUT017,1678.6091721418527
2834,FDT33,OUT013,2648.3316354890635
2835,DRK47,OUT027,5803.65741458359
2836,FDY22,OUT010,348.33062394249083
2837,FDC35,OUT019,498.94030225471414
2838,FDO03,OUT013,3820.666140540283
2839,FDF24,OUT045,1263.1437847027041
2840,FDF56,OUT018,2667.9234718397342
2841,FDD28,OUT013,755.051331919419
2842,FDG53,OUT027,3632.038066270156
2843,FDO27,OUT019,261.0420699785067
2844,NCF54,OUT018,2528.191933045506
2845,FDC20,OUT027,1547.3962437267903
2846,FDU10,OUT046,654.0234725520248
2847,DRA24,OUT018,2381.7662418763553
2848,FDA02,OUT010,363.2038491141337
2849,FDG10,OUT017,829.113918539137
2850,FDW39,OUT010,520.5648404909736
2851,FDP04,OUT019,171.0243115937581
2852,NCM55,OUT013,3119.7071635390935
2853,FDG47,OUT045,4311.652450890062
2854,NCU41,OUT017,3167.524844261891
2855,NCK31,OUT017,765.2585635854397
2856,FDZ46,OUT045,1778.9173981247557
2857,FDU13,OUT027,3827.4171889214276
2858,NCF19,OUT045,739.4595808179962
2859,NCJ43,OUT013,2735.449707282647
2860,NCJ05,OUT045,2534.121786427424
2861,FDS04,OUT027,3565.6376523486665
2862,FDX28,OUT010,238.20074928216738
2863,FDB41,OUT027,1435.4262409566113
2864,FDG53,OUT046,2154.8532114790346
2865,FDL15,OUT010,385.4156199391699
2866,FDQ08,OUT049,960.7564942023819
2867,DRN36,OUT013,1595.0944266133777
2868,FDI46,OUT013,4078.85817660379
2869,FDG16,OUT027,5737.563992621721
2870,FDV32,OUT013,915.6745286454021
2871,FDF44,OUT010,254.0562473247014
2872,FDK04,OUT018,700.0719496774736
2873,NCA41,OUT013,3162.03734875544
2874,FDD51,OUT017,683.6699679467192
2875,NCZ53,OUT045,3010.530419419124
2876,FDP01,OUT027,4237.727875439662
2877,FDY25,OUT049,3205.161375013929
2878,FDB17,OUT018,2545.0311895970235
2879,NCV54,OUT018,1762.4153133299828
2880,FDJ32,OUT017,1073.8564594541538
2881,FDA37,OUT049,1960.260564853625
2882,FDG35,OUT035,3090.13496382517
2883,NCM05,OUT018,3973.173005795054
2884,FDG45,OUT046,3535.0469780169865
2885,FDH28,OUT013,608.1049544178107
2886,NCE18,OUT049,4029.7991445813877
2887,FDH38,OUT045,2000.975661994633
2888,FDR56,OUT013,2942.594480042458
2889,FDH17,OUT027,2592.8784910240906
2890,FDD39,OUT049,3707.5819703059733
2891,FDB41,OUT049,800.3361208849615
2892,NCR53,OUT046,3700.38828731176
2893,FDX46,OUT017,812.5783103936243
2894,FDV28,OUT049,632.0030191296515
2895,FDA08,OUT018,2349.884490169828
2896,FDH45,OUT017,693.700202251749
2897,NCS38,OUT010,247.47893685505204
2898,FDD40,OUT010,490.4542494445088
2899,DRM59,OUT035,2436.914645670852
2900,NCJ43,OUT018,2687.923189015973
2901,NCN29,OUT013,682.7180543398447
2902,NCC19,OUT045,3041.911455857753
2903,FDR56,OUT035,3107.6695070657383
2904,FDZ43,OUT049,3998.5825343093907
2905,FDJ32,OUT010,145.49439052477584
2906,DRH03,OUT017,1470.0480435526379
2907,NCZ54,OUT035,2850.3748416226676
2908,FDE26,OUT017,2512.71081783277
2909,FDS03,OUT045,1084.7618963658033
2910,DRZ24,OUT019,282.1336650431351
2911,FDO48,OUT027,5732.0061579332805
2912,FDW39,OUT049,2728.070750048447
2913,NCK05,OUT049,973.2750545625257
2914,NCK30,OUT017,4089.0741819716286
2915,FDT27,OUT018,3397.4141898083685
2916,FDS08,OUT019,504.7792439714469
2917,NCJ19,OUT049,879.965432424517
2918,FDC58,OUT045,694.9083852531212
2919,DRE37,OUT013,3095.8335454268054
2920,FDW02,OUT035,1975.017874474833
2921,FDJ02,OUT010,378.10700223551663
2922,FDX09,OUT045,2704.465683221119
2923,FDT31,OUT010,483.94515278441105
2924,FDI24,OUT049,2926.3230340720343
2925,FDY09,OUT045,2890.3564656748404
2926,FDV28,OUT045,617.715120644982
2927,DRM47,OUT049,3392.171528895851
2928,FDT52,OUT019,523.3522891104038
2929,FDI48,OUT018,677.2801924419706
2930,FDY55,OUT017,4281.31266536106
2931,FDU48,OUT013,2013.0875474578884
2932,FDN25,OUT045,761.2420737520094
2933,FDP20,OUT049,1985.7477477095133
2934,FDJ15,OUT013,3187.92486830081
2935,FDD04,OUT018,1870.985684926707
2936,FDY58,OUT045,3913.648077222107
2937,FDR37,OUT018,3012.1054772365296
2938,FDF44,OUT013,2009.882106020372
2939,FDD32,OUT045,1288.2050541652616
2940,FDR57,OUT017,2479.668335405998
2941,DRG39,OUT027,1490.348170120589
2942,FDX15,OUT017,2741.41673743254
2943,DRN37,OUT045,2570.044162075311
2944,FDW40,OUT027,3653.996912206715
2945,FDB32,OUT049,1412.6095881516223
2946,FDM40,OUT018,1980.7379420496716
2947,FDE39,OUT027,2953.9616714911826
2948,DRH49,OUT017,1264.2904891610187
2949,FDT46,OUT049,786.1718729169094
2950,NCF06,OUT035,3917.3127651296772
2951,FDP07,OUT017,3074.8905732331204
2952,FDC04,OUT013,3870.966029807572
2953,FDZ32,OUT017,1632.3710378513133
2954,FDD50,OUT045,2779.9133443845312
2955,FDU56,OUT017,3136.0377668413707
2956,FDV34,OUT017,1076.3016236111707
2957,NCY41,OUT013,600.1150590473637
2958,NCK18,OUT046,2666.8788188444973
2959,DRH25,OUT049,852.8967068960737
2960,FDT57,OUT046,3965.125464264646
2961,FDV56,OUT018,1300.4378891310603
2962,FDV12,OUT045,1595.9770571872996
2963,FDN52,OUT017,1395.9811313401506
2964,FDX38,OUT035,733.0975374256265
2965,FDE47,OUT018,1761.0766928909359
2966,NCO07,OUT013,3565.0147855082514
2967,FDV09,OUT027,3929.486318070475
2968,FDZ23,OUT019,464.0501722930247
2969,DRH51,OUT018,1153.0492082283938
2970,NCY54,OUT045,2770.0983507888077
2971,DRG49,OUT013,4267.079004549592
2972,NCC19,OUT049,3277.192437990683
2973,NCV53,OUT045,4291.032982100709
2974,FDZ47,OUT019,248.3848409665948
2975,NCO26,OUT018,1725.9625154279252
2976,NCP02,OUT045,937.25401407817
2977,NCW30,OUT018,3642.3029053117734
2978,NCN55,OUT046,3822.9233263205697
2979,FDB20,OUT010,198.76715272642753
2980,DRL11,OUT013,2436.341188852762
2981,DRD60,OUT045,3042.438131665075
2982,FDW14,OUT010,231.89620507204924
2983,FDL27,OUT010,162.7694887463425
2984,FDU09,OUT018,705.8420550072415
2985,DRH36,OUT027,1766.8370801655942
2986,FDP34,OUT027,4023.2996896206146
2987,FDE04,OUT017,2971.375265692036
2988,FDZ57,OUT027,3598.953339307934
2989,FDF02,OUT010,234.111415183656
2990,FDG28,OUT045,3991.851354747378
2991,NCI31,OUT046,630.087981639169
2992,FDT43,OUT013,715.7728195631239
2993,FDU20,OUT046,2218.999016958514
2994,FDD53,OUT013,646.4129760881838
2995,FDW15,OUT045,2640.55355112447
2996,NCT53,OUT045,2481.5411703969394
2997,NCG55,OUT027,2820.2583772727517
2998,FDD48,OUT035,2025.4873507324767
2999,FDG47,OUT049,4473.9983126194775
3000,FDI21,OUT017,1146.9195155398925
3001,FDT27,OUT017,3949.7518061421356
3002,DRO35,OUT013,2044.864378226553
3003,FDD33,OUT017,3833.9169867891246
3004,FDC04,OUT035,3912.219158950023
3005,FDY34,OUT013,2664.3309433600416
3006,DRJ49,OUT049,2109.387195252204
3007,FDE05,OUT049,2477.933028146362
3008,FDU31,OUT017,3886.845704028814
3009,NCN19,OUT027,4897.8005634491365
3010,FDK56,OUT027,4988.996344999004
3011,FDK58,OUT017,1772.5977148896031
3012,NCJ42,OUT035,1686.9646656400425
3013,FDZ34,OUT027,5431.502045596963
3014,FDA52,OUT018,2650.5705375764624
3015,NCR29,OUT013,750.2594491658073
3016,FDT48,OUT035,3045.5023043949104
3017,DRJ51,OUT019,540.265961574552
3018,NCS54,OUT046,2964.847988699224
3019,FDV01,OUT035,2657.2833374133997
3020,DRG51,OUT027,4117.3154382818475
3021,NCG42,OUT013,2092.0531426765183
3022,FDA51,OUT049,2034.1553703218583
3023,FDV19,OUT010,403.83616938510306
3024,NCT18,OUT045,3093.5820498049407
3025,NCS41,OUT045,3017.6289515495537
3026,FDO03,OUT046,3816.583854252372
3027,FDL12,OUT010,140.2650247458515
3028,FDY37,OUT010,344.1535376684538
3029,FDI58,OUT049,1535.598032521823
3030,FDT28,OUT018,2164.0690004598796
3031,NCC42,OUT010,258.4727786865826
3032,FDO01,OUT017,2185.227923286624
3033,FDJ02,OUT013,2467.9802365161067
3034,FDQ04,OUT018,641.1717225949753
3035,DRL47,OUT013,2002.1584829881222
3036,FDZ32,OUT035,1665.8625109634365
3037,FDC35,OUT035,3615.4855003880402
3038,FDX14,OUT045,1092.2042760717104
3039,FDZ35,OUT013,1702.1424414240842
3040,FDL14,OUT013,2401.585599369476
3041,FDO04,OUT049,871.6537607933122
3042,DRK11,OUT017,2439.687189012387
3043,FDB44,OUT018,3139.326794889904
3044,FDZ50,OUT049,3340.554148731371
3045,FDI12,OUT027,2476.5041034636915
3046,FDU43,OUT017,3894.103430765554
3047,FDD58,OUT010,234.14530211104267
3048,FDB27,OUT017,3205.840797515942
3049,FDB04,OUT018,1144.2595014164947
3050,NCO17,OUT013,2031.0974645323495
3051,FDL12,OUT017,864.3861544736025
3052,DRJ13,OUT049,2667.2345846073545
3053,FDD57,OUT045,1478.5470513677362
3054,FDW19,OUT035,1716.0164590356455
3055,DRD27,OUT018,1278.4020385467431
3056,FDH27,OUT027,3858.975142419326
3057,NCW30,OUT027,5588.933299984607
3058,FDR40,OUT018,1068.4590014249707
3059,FDG05,OUT013,2442.228534455065
3060,NCY41,OUT019,129.55393649828056
3061,FDI38,OUT018,2962.530096637744
3062,FDR20,OUT046,710.8451297665358
3063,FDE09,OUT017,1676.937778543656
3064,FDN50,OUT019,244.80242031520035
3065,DRF27,OUT045,2460.164437529723
3066,DRF51,OUT013,606.0925846042423
3067,NCO02,OUT019,178.43697650597628
3068,FDB51,OUT027,1538.8020519615934
3069,FDJ50,OUT013,734.5267531663718
3070,FDN52,OUT013,1382.4970100933006
3071,FDX14,OUT013,1302.7696796232274
3072,FDT27,OUT019,540.5120250365195
3073,FDV10,OUT013,643.0927281911524
3074,FDU33,OUT046,788.4237241646618
3075,FDU58,OUT046,3142.323394969447
3076,NCP42,OUT027,5576.281544993702
3077,FDL51,OUT027,6009.432515720993
3078,DRH15,OUT027,1382.652422074535
3079,FDU16,OUT017,1329.0524269076552
3080,FDW15,OUT017,2635.0812363441846
3081,FDQ44,OUT045,1959.0105852933461
3082,NCI06,OUT027,4751.845067377835
3083,DRK23,OUT019,549.5305091678554
3084,FDC28,OUT035,1769.4065040087391
3085,NCY17,OUT019,131.97306534262086
3086,NCV05,OUT018,2279.009064167169
3087,FDM34,OUT019,282.84888909964275
3088,DRD60,OUT027,5006.229131383076
3089,FDT38,OUT046,1297.701215852194
3090,FDQ57,OUT018,2224.837847476334
3091,FDE59,OUT027,1391.6504006658902
3092,NCM43,OUT046,2749.1172775592627
3093,DRI51,OUT049,2947.1324663594482
3094,NCG30,OUT017,1988.760194715158
3095,NCK54,OUT035,2022.4373368313004
3096,FDQ16,OUT019,253.43104126944786
3097,FDI36,OUT013,3030.800820629148
3098,FDX16,OUT027,3925.071898495489
3099,FDA34,OUT046,3126.907060402847
3100,FDJ48,OUT018,3529.8554478385977
3101,FDU47,OUT035,2128.900370954769
3102,FDS39,OUT046,2176.233066335983
3103,FDD11,OUT046,3896.007782276921
3104,FDM16,OUT027,1645.245688548896
3105,FDU56,OUT018,2697.0500088309514
3106,FDQ32,OUT017,2100.6602476736784
3107,DRK35,OUT013,637.0655843022043
3108,FDA58,OUT049,3806.2393939114095
3109,DRG48,OUT019,402.69398881651404
3110,FDT59,OUT010,531.7882783892439
3111,FDQ31,OUT019,254.0283952326362
3112,FDS51,OUT018,773.3857948942538
3113,FDW32,OUT027,2420.534173945911
3114,FDI15,OUT027,5917.910702627115
3115,NCV30,OUT017,963.0475431096221
3116,DRG25,OUT049,3229.898707241395
3117,FDT02,OUT013,566.5788020456737
3118,FDO33,OUT027,2856.257939077477
3119,FDP38,OUT035,750.9560464568672
3120,FDZ45,OUT035,2993.052447550589
3121,NCA54,OUT027,4745.6008002437575
3122,FDU33,OUT017,779.6633748263198
3123,FDN58,OUT017,3933.2468411384216
3124,FDI05,OUT045,1241.2441561032824
3125,FDM57,OUT019,257.5048656165286
3126,NCS42,OUT027,2528.5891293370414
3127,FDB57,OUT045,3831.819645899903
3128,FDC03,OUT045,3067.2397607517723
3129,FDZ58,OUT013,1990.3361677626651
3130,NCK29,OUT045,1964.0100132046725
3131,NCR53,OUT045,3790.234535971386
3132,FDE26,OUT027,3937.8704686256933
3133,FDU52,OUT049,2387.033892780177
3134,FDE41,OUT027,2274.3047574869147
3135,FDU38,OUT018,2805.4327508976567
3136,FDA52,OUT017,2831.320134776979
3137,FDW46,OUT046,1093.2514749719512
3138,DRI59,OUT035,3673.7404673849187
3139,FDT38,OUT035,1338.4537259433016
3140,FDL33,OUT018,3009.6671299284803
3141,FDQ01,OUT027,5811.101313910695
3142,FDJ08,OUT046,3162.597001143862
3143,FDQ47,OUT049,689.4754769918668
3144,NCZ18,OUT013,4180.933976606964
3145,FDE29,OUT017,1019.633599581874
3146,FDF10,OUT027,3864.474394732227
3147,FDC48,OUT049,1325.1588095332097
3148,FDY58,OUT013,3846.005655524063
3149,NCX30,OUT010,608.6626296478513
3150,FDV11,OUT013,2797.8987880529285
3151,FDT46,OUT046,783.3322818536647
3152,DRD01,OUT019,141.92912662397734
3153,FDQ11,OUT013,3898.4109109842666
3154,NCM41,OUT017,1529.8897896773553
3155,NCC55,OUT013,592.716839821157
3156,FDG45,OUT027,5699.496851451867
3157,NCQ54,OUT049,2980.577754352713
3158,FDM34,OUT045,1924.7440742180445
3159,FDD17,OUT019,516.2707260673888
3160,FDN38,OUT027,5784.617887328432
3161,FDB53,OUT018,2219.749054511863
3162,NCL06,OUT035,4197.279464057463
3163,NCV18,OUT019,255.86146146586012
3164,FDX25,OUT013,3166.313538146301
3165,FDB39,OUT046,858.2764167006221
3166,FDC33,OUT049,3150.9374954466493
3167,NCO14,OUT018,648.6037729145862
3168,FDA58,OUT027,5842.839455452559
3169,NCQ02,OUT017,3068.67875797718
3170,NCR53,OUT017,3945.318425327202
3171,FDN52,OUT046,1379.1636517649376
3172,FDG26,OUT046,3786.4722067864586
3173,FDE23,OUT027,1414.4901753960332
3174,DRI37,OUT013,847.4053971137239
3175,DRH37,OUT018,2402.7819810663877
3176,FDO01,OUT035,2159.4492860982837
3177,FDK45,OUT049,2011.7841572531972
3178,FDP23,OUT049,3562.9621015965113
3179,FDM33,OUT035,3824.6757771584635
3180,FDD36,OUT017,2091.970004516832
3181,FDL56,OUT017,1383.1963238244332
3182,FDT27,OUT010,527.6246178049391
3183,FDG52,OUT017,687.6547541827867
3184,NCL42,OUT035,3846.478683260085
3185,DRJ24,OUT046,3131.3843639273714
3186,FDV38,OUT046,819.5463753753477
3187,FDT35,OUT045,2758.125965129983
3188,FDY51,OUT045,3745.67633694095
3189,FDC37,OUT017,1694.6931562755435
3190,NCP43,OUT013,3091.7485536705562
3191,FDO33,OUT045,1717.4989673081272
3192,FDW04,OUT018,1804.6529632422107
3193,NCC31,OUT046,2383.970946124792
3194,FDK22,OUT049,3673.5618838812097
3195,FDJ50,OUT017,841.6512822652943
3196,FDV13,OUT017,1378.4737982852582
3197,DRL60,OUT017,2414.0456735324015
3198,FDW03,OUT017,1792.2316016115822
3199,FDY27,OUT035,2838.5566412315447
3200,FDB39,OUT027,1490.348170120589
3201,FDU59,OUT045,2448.544134907127
3202,FDZ57,OUT049,2163.9543136374514
3203,FDO21,OUT049,3718.5516287319438
3204,FDS43,OUT018,2851.244004424146
3205,FDU28,OUT010,468.775954151857
3206,FDC51,OUT010,249.04104830529195
3207,FDW16,OUT010,221.36261174429114
3208,FDP32,OUT010,251.19028497600775
3209,FDB60,OUT019,469.3255781066657
3210,NCQ30,OUT046,2055.4309934254607
3211,FDD26,OUT049,3383.5800746718223
3212,FDI44,OUT045,1328.9938464795152
3213,DRH23,OUT046,941.8126570236009
3214,FDO44,OUT046,1724.980231751355
3215,FDG04,OUT046,3055.3453434159683
3216,FDM32,OUT027,2680.195416570763
3217,FDM09,OUT013,2680.1033403482493
3218,FDZ47,OUT013,1518.2071974455275
3219,FDM40,OUT027,3658.8184932233266
3220,FDY48,OUT017,1691.942012347685
3221,NCM30,OUT045,674.3242736195114
3222,FDX36,OUT010,518.1145794307891
3223,DRF03,OUT017,611.5744715003106
3224,FDN51,OUT049,4124.327590339674
3225,FDM57,OUT049,1350.8870803162768
3226,FDB35,OUT049,1576.7519043653272
3227,FDY13,OUT027,2160.2292777351026
3228,FDA37,OUT017,1989.3382266823648
3229,NCX53,OUT017,2274.0569947374156
3230,FDD59,OUT018,1084.0626025828942
3231,FDX10,OUT019,128.13209084158262
3232,FDC03,OUT018,2867.9351087915175
3233,FDW43,OUT035,3722.2749058223208
3234,FDW10,OUT046,2620.0020610874694
3235,FDY14,OUT027,6032.070109288246
3236,FDV43,OUT045,726.621435538453
3237,FDO40,OUT013,2498.4725109463734
3238,FDP46,OUT027,2573.5733942720385
3239,NCE43,OUT019,420.6125759144026
3240,FDD05,OUT035,2199.937943480978
3241,FDJ60,OUT010,418.6514308139792
3242,DRE27,OUT018,1264.1453208113776
3243,FDO11,OUT035,4270.4731321932995
3244,DRG11,OUT027,2645.657596629204
3245,FDK33,OUT010,504.6183966405735
3246,DRM23,OUT045,2785.696159766762
3247,FDJ02,OUT027,3925.368051010315
3248,NCZ05,OUT045,1651.8746844475547
3249,NCL30,OUT013,1973.127271505427
3250,FDZ19,OUT018,2585.4158528342514
3251,FDM45,OUT049,1964.5152448147574
3252,FDO36,OUT046,2973.478200947324
3253,NCK31,OUT045,749.5997199248944
3254,DRJ37,OUT045,2479.9464066655837
3255,FDP24,OUT018,1746.6213098218693
3256,FDF46,OUT013,1938.528353156339
3257,FDX46,OUT019,144.32378481433915
3258,NCL18,OUT045,3033.3726463310827
3259,FDJ26,OUT013,3660.657717812933
3260,FDJ07,OUT045,1986.8924554621076
3261,FDY15,OUT013,2564.496202407715
3262,DRG01,OUT045,1157.9614430307274
3263,FDF58,OUT045,1064.2582043644536
3264,FDZ14,OUT019,281.5519673184974
3265,FDP31,OUT049,1098.4994035602842
3266,FDH45,OUT013,646.6337642707543
3267,FDA09,OUT010,454.34271321816215
3268,FDW31,OUT035,2982.3072062104784
3269,FDA57,OUT046,677.6196593390334
3270,NCE55,OUT035,2916.208797111713
3271,FDC17,OUT019,495.81980890960483
3272,FDC59,OUT013,1036.493074001292
3273,FDA22,OUT013,2769.3666908847827
3274,FDK52,OUT035,3799.3242901503477
3275,NCM26,OUT046,2505.722234924406
3276,NCT53,OUT035,2553.1900686757917
3277,FDW45,OUT018,2361.941193081519
3278,NCI18,OUT035,3544.2841088862006
3279,FDE38,OUT018,2354.129012731552
3280,FDF08,OUT019,251.64082307442175
3281,FDY58,OUT010,499.5930600011609
3282,FDF58,OUT019,166.0697964145967
3283,FDX39,OUT017,3827.052077351377
3284,FDB44,OUT049,3460.166737048084
3285,FDF28,OUT013,2014.6215055799053
3286,FDE39,OUT013,1940.0877073351182
3287,FDT37,OUT018,3506.816379780952
3288,FDZ45,OUT017,3021.9043768847955
3289,FDO40,OUT035,2641.6635941715354
3290,FDM57,OUT027,2322.8135176691458
3291,DRG36,OUT017,2907.974852513917
3292,FDY36,OUT010,161.87407857865736
3293,DRL60,OUT027,3901.9376262801106
3294,FDS25,OUT019,266.2289534628945
3295,DRF49,OUT027,2771.243198992909
3296,FDP16,OUT045,3957.2634153422696
3297,FDS60,OUT049,3087.487089309862
3298,FDU15,OUT027,1367.5337162575288
3299,FDK43,OUT046,2080.677553252662
3300,FDN25,OUT046,797.252862667684
3301,FDE53,OUT049,1638.367641594648
3302,FDB22,OUT013,2514.346857422744
3303,FDE39,OUT017,2012.919000914122
3304,FDX35,OUT035,3844.9675814708066
3305,NCG54,OUT049,2837.4883512375986
3306,FDH27,OUT035,2550.335751730434
3307,NCK42,OUT013,3487.7470220998243
3308,FDS25,OUT049,1802.7093960050688
3309,FDI10,OUT018,2572.9743207319466
3310,FDU35,OUT035,1731.0497596044033
3311,FDI04,OUT017,3063.963917332211
3312,DRK23,OUT035,4229.702083519438
3313,FDB53,OUT019,366.60596228220567
3314,FDY02,OUT049,4239.967818569736
3315,FDM60,OUT035,652.2538306758879
3316,NCJ31,OUT010,562.0460516069985
3317,DRP35,OUT017,2035.3033885388452
3318,NCQ30,OUT018,1782.5329711271809
3319,DRL11,OUT010,393.4911581207015
3320,FDU01,OUT013,3153.0876147824956
3321,FDR39,OUT035,3216.3821051244117
3322,FDO08,OUT046,2551.8235539613756
3323,FDC02,OUT045,4089.451636925416
3324,NCZ29,OUT035,1999.0153283234658
3325,FDF29,OUT010,255.714718866605
3326,FDZ23,OUT017,3213.6360083376135
3327,NCU53,OUT018,2370.7409859944005
3328,NCW30,OUT013,3821.879146543951
3329,NCM26,OUT027,4116.545375486479
3330,FDV50,OUT027,3518.7702092515065
3331,FDW15,OUT049,2517.94655726336
3332,FDI35,OUT027,4867.835529495169
3333,FDO11,OUT017,4226.986426130668
3334,FDN48,OUT046,1528.6972799321002
3335,NCA17,OUT049,2377.520727741364
3336,NCN54,OUT013,1342.9098895558886
3337,FDP22,OUT013,694.8949374348838
3338,NCB54,OUT035,1968.4565362893231
3339,FDD08,OUT045,649.8523913265896
3340,DRM48,OUT010,121.89968210256784
3341,FDG41,OUT027,2755.4951310089796
3342,FDE44,OUT027,1490.2233215243455
3343,FDE26,OUT035,2552.294757024037
3344,NCS38,OUT013,2492.3224121291937
3345,NCJ54,OUT018,3335.8504865046316
3346,FDI40,OUT019,256.64285194631833
3347,FDN45,OUT018,3316.9589073808766
3348,FDU43,OUT046,3741.853203738264
3349,FDI04,OUT010,460.8199697300229
3350,NCC07,OUT018,1333.9150368406283
3351,NCC07,OUT019,254.86870390873852
3352,NCD18,OUT045,3858.9975553526538
3353,FDU55,OUT035,4301.258729125044
3354,FDX59,OUT035,642.7721863264247
3355,FDR52,OUT049,3302.2447145779465
3356,NCP17,OUT013,988.1527470567759
3357,FDQ32,OUT045,1958.9792795339763
3358,NCT17,OUT049,3264.781572079052
3359,FDO10,OUT049,848.4774406804526
3360,FDE32,OUT049,557.4045218174354
3361,FDN44,OUT045,2730.880645124121
3362,FDH02,OUT035,1365.236805775634
3363,FDK60,OUT013,1562.3209985714213
3364,FDS24,OUT019,250.26998979224433
3365,FDL03,OUT010,477.88310663338615
3366,FDB46,OUT027,5669.540127348988
3367,FDO48,OUT049,3845.1348049811363
3368,FDZ39,OUT049,1664.8706177792544
3369,FDT02,OUT027,1359.9893965689632
3370,FDC50,OUT013,1593.700943558425
3371,FDP39,OUT035,763.8927606528496
3372,DRG15,OUT018,720.1341767394621
3373,FDP10,OUT018,1330.1564033348725
3374,FDF53,OUT027,5245.633070697036
3375,FDN34,OUT045,2804.5330920118763
3376,FDK02,OUT045,1860.9842382692023
3377,FDC23,OUT045,2995.9511668836894
3378,FDJ10,OUT019,301.15492646237107
3379,FDE53,OUT035,1696.0072593279137
3380,FDR25,OUT035,4687.402569362263
3381,FDW50,OUT046,2640.125981927273
3382,FDS09,OUT049,803.5772571682273
3383,FDW49,OUT010,452.97242677062036
3384,FDU51,OUT046,2970.4392564439304
3385,FDF28,OUT018,1799.326389990213
3386,NCY30,OUT018,2571.4212757432765
3387,FDD44,OUT045,4386.329507946994
3388,FDX09,OUT017,2800.9265232961898
3389,NCF30,OUT013,2053.4890630700065
3390,FDZ50,OUT019,466.0698543357767
3391,FDW37,OUT013,1313.6986264479006
3392,FDD11,OUT049,4082.6959094983345
3393,DRH39,OUT018,935.443768879578
3394,FDA36,OUT049,3068.60096027297
3395,NCG43,OUT049,1551.9775813777496
3396,FDF02,OUT035,1707.344395001168
3397,FDP57,OUT027,2611.1468724788297
3398,NCE42,OUT017,3483.969172561067
3399,NCR38,OUT027,6002.125510984841
3400,FDP03,OUT019,290.0291745696561
3401,FDO51,OUT035,712.2453620427805
3402,NCQ42,OUT046,1996.833544984046
3403,NCM41,OUT046,1412.287051174043
3404,FDH48,OUT027,2312.6339347365474
3405,DRF60,OUT046,3990.9888836211694
3406,FDJ27,OUT035,1659.8731848983477
3407,FDQ14,OUT013,2390.1989504812072
3408,FDN27,OUT017,2155.0456572129524
3409,NCQ02,OUT046,3051.991162226778
3410,FDJ33,OUT049,1969.0536720110304
3411,FDP07,OUT027,5566.684160501959
3412,DRE01,OUT049,4111.5522547646
3413,FDU36,OUT045,1545.573607167338
3414,FDL28,OUT017,3988.4538113806025
3415,NCX53,OUT046,2227.27097069845
3416,FDZ39,OUT013,1652.1215815925852
3417,NCP42,OUT013,3046.7771432398363
3418,FDJ14,OUT035,1376.8394857352325
3419,FDK04,OUT049,853.1216509541283
3420,NCC19,OUT017,3058.491242145776
3421,FDS09,OUT018,695.2424249796717
3422,FDZ02,OUT046,1442.7940150122051
3423,FDD35,OUT018,1758.4353554280474
3424,NCY42,OUT017,2465.381667792328
3425,FDB05,OUT045,3774.147975254974
3426,FDF20,OUT035,3107.9014067347325
3427,NCO41,OUT018,1258.0224284961587
3428,FDC40,OUT027,2170.9752051474225
3429,FDV58,OUT045,2857.9015894115787
3430,FDZ57,OUT045,1939.2089745098306
3431,DRM35,OUT046,3028.134442870799
3432,DRN36,OUT018,1263.6704432039598
3433,FDQ13,OUT046,1272.3724377986973
3434,DRO35,OUT010,247.39967684935735
3435,NCD43,OUT035,1695.1597922500962
3436,FDA51,OUT018,1726.2772079870902
3437,NCX17,OUT027,6188.278593602766
3438,NCZ17,OUT049,675.827880439789
3439,FDR11,OUT027,4098.089296191447
3440,FDW34,OUT049,3945.1998135373283
3441,FDN50,OUT017,1545.2224639234548
3442,FDS09,OUT046,799.652644233793
3443,FDS48,OUT018,2251.244079795554
3444,FDL44,OUT049,2808.567824888325
3445,DRF48,OUT018,2811.1404986916973
3446,FDA14,OUT018,2191.65543112126
3447,NCD30,OUT049,1554.478431652241
3448,FDI16,OUT017,805.7398632415811
3449,NCG06,OUT035,4145.087473292522
3450,DRZ24,OUT035,2003.8031334574555
3451,NCS17,OUT045,1550.6028440581658
3452,FDB37,OUT045,3753.326306608156
3453,FDE10,OUT035,2080.9934872838767
3454,FDC57,OUT045,3070.960571685428
3455,FDM12,OUT018,2757.549420897762
3456,FDE24,OUT049,2070.4810721871
3457,FDW22,OUT045,3814.970082392576
3458,DRD01,OUT027,1411.9190169044743
3459,NCZ18,OUT027,5962.535606555746
3460,FDN49,OUT045,635.220193729331
3461,FDR22,OUT035,2512.3972748782166
